> Track line x1,y1 =     .00  -40.00 x2,y2 =   40.00   20.00 dd=     .100	sample
25.5202	-1.71989	45.9998703	0.442815
25.5756	-1.63667	46.0998688	0.441984
25.6311	-1.55345	46.1998672	0.441072
25.6866	-1.47023	46.2998657	0.440081
25.7421	-1.38702	46.3998642	0.439011
25.7975	-1.3038	46.4998627	0.437862
25.853	-1.22058	46.5998611	0.436635
25.9085	-1.13736	46.6998596	0.43533
25.964	-1.05415	46.7998581	0.433948
26.0195	-0.970929	46.8998566	0.43249
26.0749	-0.887711	46.999855	0.430947
26.1304	-0.804493	47.0998535	0.429321
26.1859	-0.721275	47.199852	0.427615
26.2414	-0.638058	47.2998505	0.425834
26.2969	-0.55484	47.3998489	0.42398
26.3523	-0.471622	47.4998474	0.422057
26.4078	-0.388404	47.5998459	0.420069
26.4633	-0.305187	47.6998444	0.418018
26.5188	-0.221969	47.7998428	0.415909
26.5743	-0.138751	47.8998413	0.413744
26.6297	-0.0555334	47.9998398	0.411526
26.6852	0.0276843	48.0998383	0.409258
26.7407	0.110902	48.1998367	0.40692
26.7962	0.19412	48.2998352	0.404512
26.8517	0.277338	48.3998337	0.402038
26.9071	0.360555	48.4998322	0.399504
26.9626	0.443773	48.5998306	0.396915
27.0181	0.526991	48.6998291	0.394277
27.0736	0.610209	48.7998276	0.391593
27.129	0.693426	48.899826	0.388871
27.1845	0.776644	48.9998245	0.386113
27.24	0.859862	49.099823	0.383327
27.2955	0.94308	49.1998215	0.380515
27.351	1.0263	49.2998199	0.377682
27.4064	1.10952	49.3998184	0.374804
27.4619	1.19273	49.4998169	0.371878
27.5174	1.27595	49.5998154	0.368908
27.5729	1.35917	49.6998138	0.365901
27.6284	1.44239	49.7998123	0.362862
27.6838	1.5256	49.8998108	0.359797
27.7393	1.60882	49.9998093	0.35671
27.7948	1.69204	50.0998077	0.353607
27.8503	1.77526	50.1998062	0.350493
27.9058	1.85847	50.2998047	0.347375
27.9612	1.94169	50.3998032	0.344256
28.0167	2.02491	50.4998016	0.341141
28.0722	2.10813	50.5998001	0.338007
28.1277	2.19135	50.6997986	0.33485
28.1831	2.27456	50.7997971	0.331674
28.2386	2.35778	50.8997955	0.328485
28.2941	2.441	50.999794	0.325287
28.3496	2.52422	51.0997925	0.322083
28.4051	2.60744	51.199791	0.31888
28.4605	2.69065	51.2997894	0.315681
28.516	2.77387	51.3997879	0.312491
28.5715	2.85709	51.4997864	0.309315
28.627	2.94031	51.5997849	0.306157
28.6825	3.02352	51.6997833	0.303019
28.7379	3.10674	51.7997818	0.299885
28.7934	3.18996	51.8997803	0.29675
28.8489	3.27318	51.9997787	0.293617
28.9044	3.3564	52.0997772	0.290489
28.9599	3.43961	52.1997757	0.28737
29.0153	3.52283	52.2997742	0.284262
29.0708	3.60605	52.3997726	0.28117
29.1263	3.68927	52.4997711	0.278098
29.1818	3.77249	52.5997696	0.275048
29.2372	3.8557	52.6997681	0.272023
29.2927	3.93892	52.7997665	0.269027
29.3482	4.02214	52.899765	0.266062
29.4037	4.10536	52.9997635	0.263116
29.4592	4.18857	53.099762	0.260186
29.5146	4.27179	53.1997604	0.257273
29.5701	4.35501	53.2997589	0.254379
29.6256	4.43823	53.3997574	0.251507
29.6811	4.52144	53.4997559	0.248657
29.7366	4.60466	53.5997543	0.245832
29.792	4.68788	53.6997528	0.243032
29.8475	4.7711	53.7997513	0.240261
29.903	4.85431	53.8997498	0.23752
